"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"209","Argentina","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","18.4","13"
"209","Argentina","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","16.8","13"
"209","Argentina","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","16.0","13"
"209","Argentina","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","15.4","13"
"209","Argentina","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","17.2","13"
"209","Argentina","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","21.9","13"
"209","Argentina","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","8.6","14"
"209","Argentina","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","15.5","13"
"209","Argentina","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","12.3","13"
"209","Argentina","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","6.3","13"
"209","Argentina","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","5.8","13"
"209","Argentina","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","6.4","13"
"209","Argentina","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","7.8","15"
"209","Argentina","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","7.2","15"
"209","Argentina","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","6.6","15"
"209","Argentina","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","28.0","11"
"209","Argentina","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","31.4","11"
"209","Argentina","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","39.0","11"
"209","Argentina","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","32.7","16"
"209","Argentina","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","31.0","16"
"209","Argentina","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","25.2","16"
"209","Argentina","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","26.1","16"
"209","Argentina","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","28.9","16"
"209","Argentina","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","37.6","16"
"209","Argentina","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","14.2","14"
"209","Argentina","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","26.7","16"
"209","Argentina","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","25.3","16"
"209","Argentina","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","11.9","16"
"209","Argentina","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","12.2","16"
"209","Argentina","Female 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","15.6","16"
"209","Argentina","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","9.2","11"
"209","Argentina","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","11.2","12"
"209","Argentina","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","14.1","12"
"209","Argentina","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","19.7","13"
"209","Argentina","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","13.3","13"
"209","Argentina","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","13.4","13"
"209","Argentina","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","11.8","13"
"209","Argentina","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","12.4","13"
"209","Argentina","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","16.7","13"
"209","Argentina","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","5.6","14"
"209","Argentina","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","11.5","13"
"209","Argentina","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","7.8","13"
"209","Argentina","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","6.8","13"
"209","Argentina","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","4.9","13"
"209","Argentina","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","5.7","13"
"209","Argentina","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","7.0","15"
"209","Argentina","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","5.3","15"
"209","Argentina","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","4.5","15"
"209","Argentina","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","21.6","11"
"209","Argentina","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","24.9","11"
"209","Argentina","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","32.2","11"
"209","Argentina","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","31.2","16"
"209","Argentina","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","21.9","16"
"209","Argentina","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","23.0","16"
"209","Argentina","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","21.3","16"
"209","Argentina","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","21.1","16"
"209","Argentina","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","29.9","16"
"209","Argentina","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","10.5","14"
"209","Argentina","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","20.3","16"
"209","Argentina","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","16.1","16"
"209","Argentina","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","13.0","16"
"209","Argentina","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","10.6","16"
"209","Argentina","Male 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","11.5","16"
"86","Armenia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","34.4","17"
"86","Armenia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","38.0","17"
"206","Aruba","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","8.4","18"
"206","Aruba","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","8.3","18"
"206","Aruba","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","24.5","18"
"206","Aruba","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","14.6","18"
"206","Aruba","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","6.8","18"
"206","Aruba","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","5.6","18"
"206","Aruba","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","16.7","18"
"206","Aruba","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","8.9","18"
"262","Australia","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","5.3","19"
"262","Australia","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","5.7","19"
"262","Australia","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","6.1","19"
"262","Australia","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","6.2","19"
"262","Australia","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","6.5","20"
"262","Australia","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","6.1","19"
"262","Australia","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","6.7","19"
"262","Australia","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","7.4","19"
"262","Australia","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","8.2","19"
"262","Australia","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","8.2","19"
"262","Australia","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","8.1","19"
"262","Australia","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","9.4","19"
"262","Australia","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","10.1","19"
"262","Australia","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","10.0","19"
"262","Australia","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","9.2","19"
"262","Australia","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","7.2","19"
"262","Australia","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","6.8","19"
"262","Australia","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","7.9","19"
"262","Australia","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","8.6","19"
"262","Australia","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","8.7","19"
"262","Australia","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","8.8","19"
"262","Australia","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","10.5","21"
"262","Australia","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","11.1","21"
"262","Australia","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","11.6","21"
"262","Australia","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","11.9","21"
"262","Australia","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","12.5","22"
"262","Australia","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","11.3","21"
"262","Australia","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","12.6","21"
"262","Australia","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","13.8","21"
"262","Australia","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","14.7","21"
"262","Australia","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","14.8","21"
"262","Australia","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","14.8","21"
"262","Australia","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","16.4","21"
"262","Australia","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","17.5","21"
"262","Australia","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","17.8","19"
"262","Australia","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","16.4","19"
"262","Australia","Female 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","12.8","19"
"262","Australia","Female 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","11.7","19"
"262","Australia","Female 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","13.5","19"
"262","Australia","Female 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","14.8","19"
"262","Australia","Female 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","14.8","19"
"262","Australia","Female 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","14.7","23"
"262","Australia","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","4.9","19"
"262","Australia","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","5.4","19"
"262","Australia","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","6.0","19"
"262","Australia","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","6.6","19"
"262","Australia","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","7.0","20"
"262","Australia","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","6.5","19"
"262","Australia","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","7.1","19"
"262","Australia","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","8.0","19"
"262","Australia","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","8.7","19"
"262","Australia","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","8.8","19"
"262","Australia","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","8.8","19"
"262","Australia","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","10.0","19"
"262","Australia","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","11.5","19"
"262","Australia","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","11.4","19"
"262","Australia","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","9.9","19"
"262","Australia","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","6.7","19"
"262","Australia","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","5.7","19"
"262","Australia","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","6.8","19"
"262","Australia","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","7.8","19"
"262","Australia","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","7.7","19"
"262","Australia","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","7.9","19"
"262","Australia","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","11.1","21"
"262","Australia","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","12.0","21"
"262","Australia","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","12.8","21"
"262","Australia","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","13.9","21"
"262","Australia","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","14.7","22"
"262","Australia","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","12.8","21"
"262","Australia","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","14.0","21"
"262","Australia","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","15.4","21"
"262","Australia","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","17.3","21"
"262","Australia","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","16.5","21"
"262","Australia","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","15.9","21"
"262","Australia","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","17.7","21"
"262","Australia","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","19.8","21"
"262","Australia","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","20.8","19"
"262","Australia","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","18.6","19"
"262","Australia","Male 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","13.2","19"
"262","Australia","Male 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","10.7","19"
"262","Australia","Male 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","13.4","19"
"262","Australia","Male 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","15.0","19"
"262","Australia","Male 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","15.3","19"
"262","Australia","Male 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","15.6","23"
"151","Austria","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","5.5","24"
"151","Austria","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","5.4","24"
"151","Austria","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","4.1","24"
"151","Austria","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","3.9","24"
"151","Austria","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","3.8","24"
"151","Austria","Female 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","3.8","24"
"151","Austria","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","3.8","24"
"151","Austria","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","4.6","24"
"151","Austria","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","4.6","24"
"151","Austria","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","4.5","24"
"151","Austria","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","4.3","24"
"151","Austria","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","4.0","24"
"151","Austria","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","4.5","25"
"151","Austria","Female 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","3.8","25"
"151","Austria","Female 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","3.5","25"
"151","Austria","Female 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","3.6","25"
"151","Austria","Female 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","3.6","25"
"151","Austria","Female 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","4.0","25"
"151","Austria","Female 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","4.1","25"
"151","Austria","Female 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","3.1","25"
"151","Austria","Female 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","3.5","25"
"151","Austria","Female 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","9.9","24"
"151","Austria","Female 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","10.1","24"
"151","Austria","Female 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","6.4","24"
"151","Austria","Female 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","5.7","24"
"151","Austria","Female 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","5.5","24"
"151","Austria","Female 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","5.2","24"
"151","Austria","Female 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","5.5","24"
"151","Austria","Female 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","6.5","24"
"151","Austria","Female 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","7.1","24"
"151","Austria","Female 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","6.5","24"
"151","Austria","Female 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","5.5","24"
"151","Austria","Female 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","5.2","24"
"151","Austria","Female 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","4.6","25"
"151","Austria","Female 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","4.0","25"
"151","Austria","Female 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","3.4","25"
"151","Austria","Female 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","3.8","25"
"151","Austria","Female 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","4.7","25"
"151","Austria","Female 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","5.0","25"
"151","Austria","Female 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","5.4","25"
"151","Austria","Female 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","4.4","26"
"151","Austria","Female 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","4.4","26"
"151","Austria","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","4.9","24"
"151","Austria","Male 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","4.5","24"
"151","Austria","Male 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","4.3","24"
"151","Austria","Male 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","4.1","24"
"151","Austria","Male 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","3.5","24"
"151","Austria","Male 15+ yr","2000","ILO_KILM Database 5ed_2007","Percent","3.3","24"
"151","Austria","Male 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","3.7","24"
"151","Austria","Male 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","4.0","24"
"151","Austria","Male 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","3.9","24"
"151","Austria","Male 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","3.9","24"
"151","Austria","Male 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","3.2","24"
"151","Austria","Male 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","3.3","24"
"151","Austria","Male 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","4.1","25"
"151","Austria","Male 15+ yr","1992","ILO_KILM Database 5ed_2007","Percent","3.5","25"
"151","Austria","Male 15+ yr","1991","ILO_KILM Database 5ed_2007","Percent","3.3","25"
"151","Austria","Male 15+ yr","1990","ILO_KILM Database 5ed_2007","Percent","3.0","25"
"151","Austria","Male 15+ yr","1989","ILO_KILM Database 5ed_2007","Percent","2.8","25"
"151","Austria","Male 15+ yr","1988","ILO_KILM Database 5ed_2007","Percent","3.3","25"
"151","Austria","Male 15+ yr","1987","ILO_KILM Database 5ed_2007","Percent","3.6","25"
"151","Austria","Male 15+ yr","1986","ILO_KILM Database 5ed_2007","Percent","3.2","25"
"151","Austria","Male 15+ yr","1985","ILO_KILM Database 5ed_2007","Percent","3.6","25"
"151","Austria","Male 15-24 yr","2005","ILO_KILM Database 5ed_2007","Percent","10.7","24"
"151","Austria","Male 15-24 yr","2004","ILO_KILM Database 5ed_2007","Percent","9.3","24"
"151","Austria","Male 15-24 yr","2003","ILO_KILM Database 5ed_2007","Percent","6.6","24"
"151","Austria","Male 15-24 yr","2002","ILO_KILM Database 5ed_2007","Percent","6.1","24"
"151","Austria","Male 15-24 yr","2001","ILO_KILM Database 5ed_2007","Percent","5.4","24"
"151","Austria","Male 15-24 yr","2000","ILO_KILM Database 5ed_2007","Percent","4.7","24"
"151","Austria","Male 15-24 yr","1999","ILO_KILM Database 5ed_2007","Percent","4.3","24"
"151","Austria","Male 15-24 yr","1998","ILO_KILM Database 5ed_2007","Percent","4.7","24"
"151","Austria","Male 15-24 yr","1997","ILO_KILM Database 5ed_2007","Percent","5.2","24"
"151","Austria","Male 15-24 yr","1996","ILO_KILM Database 5ed_2007","Percent","5.8","24"
"151","Austria","Male 15-24 yr","1995","ILO_KILM Database 5ed_2007","Percent","4.6","24"
"151","Austria","Male 15-24 yr","1994","ILO_KILM Database 5ed_2007","Percent","4.5","24"
"151","Austria","Male 15-24 yr","1993","ILO_KILM Database 5ed_2007","Percent","4.7","25"
"151","Austria","Male 15-24 yr","1992","ILO_KILM Database 5ed_2007","Percent","4.2","25"
"151","Austria","Male 15-24 yr","1991","ILO_KILM Database 5ed_2007","Percent","4.0","25"
"151","Austria","Male 15-24 yr","1990","ILO_KILM Database 5ed_2007","Percent","3.8","25"
"151","Austria","Male 15-24 yr","1989","ILO_KILM Database 5ed_2007","Percent","3.6","25"
"151","Austria","Male 15-24 yr","1988","ILO_KILM Database 5ed_2007","Percent","4.2","25"
"151","Austria","Male 15-24 yr","1987","ILO_KILM Database 5ed_2007","Percent","4.6","25"
"151","Austria","Male 15-24 yr","1986","ILO_KILM Database 5ed_2007","Percent","3.5","26"
"151","Austria","Male 15-24 yr","1985","ILO_KILM Database 5ed_2007","Percent","4.2","26"
"88","Azerbaijan","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","9.5","1"
"88","Azerbaijan","Male 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","7.6","1"
"211","Bahamas","Female 15+ yr","2005","ILO_KILM Database 5ed_2007","Percent","11.2","27"
"211","Bahamas","Female 15+ yr","2004","ILO_KILM Database 5ed_2007","Percent","11.1","28"
"211","Bahamas","Female 15+ yr","2003","ILO_KILM Database 5ed_2007","Percent","11.7","28"
"211","Bahamas","Female 15+ yr","2002","ILO_KILM Database 5ed_2007","Percent","9.4","28"
"211","Bahamas","Female 15+ yr","2001","ILO_KILM Database 5ed_2007","Percent","7.0","28"
"211","Bahamas","Female 15+ yr","1999","ILO_KILM Database 5ed_2007","Percent","9.5","28"
"211","Bahamas","Female 15+ yr","1998","ILO_KILM Database 5ed_2007","Percent","9.5","28"
"211","Bahamas","Female 15+ yr","1997","ILO_KILM Database 5ed_2007","Percent","11.3","28"
"211","Bahamas","Female 15+ yr","1996","ILO_KILM Database 5ed_2007","Percent","14.7","28"
"211","Bahamas","Female 15+ yr","1995","ILO_KILM Database 5ed_2007","Percent","11.7","28"
"211","Bahamas","Female 15+ yr","1994","ILO_KILM Database 5ed_2007","Percent","14.2","28"
"211","Bahamas","Female 15+ yr","1993","ILO_KILM Database 5ed_2007","Percent","13.3","28"
